"","X","to","for.","and","on","you","this","i","is","in.","be","from","have","we","at","that","deal","will","with","if.","please","are","not","or","as","by","meter","me","your","was","can","need","thanks","any","message","may","should","our","know","original","do","has","all","been","these","day","they","volume","up","out","there","contract","no","more","here","only","us","information","new","company","price","free","get","one","mail","investment","my","but","about","now","which","its","prices","business","contact","news","over","report","money","stock","their","securities","statements","time","many","reply","looking","total_word_count","label"
"52",52,2.38095238095238,0,0,0,2.38095238095238,0,2.38095238095238,0,0,0,0,0,0,2.38095238095238,0,0,0,0,0,0,2.38095238095238,0,0,0,0,0,2.38095238095238,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38095238095238,0,0,0,2.38095238095238,0,0,0,0,0,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,"Spam"
"53",53,2.77777777777778,2.77777777777778,1.38888888888889,1.38888888888889,1.38888888888889,1.38888888888889,0,2.77777777777778,0,0,0,0,0,0,0,0,0,1.38888888888889,0,0,0,0,0,0,0,0,0,1.38888888888889,0,1.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38888888888889,0,0,0,1.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,"Spam"
"54",54,2.72108843537415,0.680272108843537,0.680272108843537,0.680272108843537,1.36054421768707,2.04081632653061,0,2.72108843537415,1.36054421768707,0,0.680272108843537,1.36054421768707,1.36054421768707,0,0,0,0,0,1.36054421768707,0.680272108843537,0.680272108843537,0.680272108843537,0.680272108843537,0,0,0,0,0,0,0,0,0,0.680272108843537,0.680272108843537,0,0,1.36054421768707,0,0,0,0,0.680272108843537,0.680272108843537,0,0,0,0,0,0,0.680272108843537,0,0.680272108843537,0,0,0.680272108843537,0.680272108843537,0,0,0,0,0.680272108843537,0,0,0,0,0,0,0.680272108843537,0,0.680272108843537,0.680272108843537,0,0.680272108843537,0,0,0,0,0,0,0,0,0,0,0,0,0,147,"Spam"
"55",55,0,3.33333333333333,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,30,"Spam"
"56",56,3.23325635103926,1.38568129330254,1.15473441108545,0.46189376443418,1.84757505773672,2.07852193995381,0.92378752886836,0.92378752886836,3.00230946882217,0.46189376443418,0.69284064665127,0.23094688221709,0.92378752886836,0.23094688221709,0.69284064665127,0,0,0.92378752886836,0.23094688221709,0.69284064665127,0.46189376443418,0.46189376443418,0.23094688221709,0.23094688221709,0.23094688221709,0,0.23094688221709,0.46189376443418,0.92378752886836,0.23094688221709,0,0,0,0,0,0,0.46189376443418,0.46189376443418,0,0.23094688221709,0,0.92378752886836,0,0,0,0,0,0,0.23094688221709,0,0,0,0,0,0.23094688221709,0.46189376443418,0,0.69284064665127,0.69284064665127,0,0,0,0,0.46189376443418,0.23094688221709,1.38568129330254,0,0.23094688221709,0.23094688221709,0.46189376443418,0,0,0,0.46189376443418,0,0,0,0,0,0,0,0,0,0,0,0,433,"Spam"
"57",57,0,3.44827586206897,0,0,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,0,0,0,0,0,0,0,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,0,0,0,0,0,0,0,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,0,0,0,29,"Spam"
"58",58,3.18066157760814,0.89058524173028,0.763358778625954,0.254452926208651,0.763358778625954,0.254452926208651,0,0.381679389312977,2.03562340966921,0.254452926208651,0.127226463104326,1.01781170483461,0.254452926208651,0.89058524173028,0.381679389312977,0.254452926208651,0.254452926208651,0.508905852417303,0.381679389312977,0.254452926208651,0,0.381679389312977,0.763358778625954,0.127226463104326,0.636132315521628,0,0,1.01781170483461,0.127226463104326,0,0.127226463104326,0,0.381679389312977,0,0.381679389312977,0.127226463104326,0.127226463104326,0.127226463104326,0,0,0.508905852417303,0.127226463104326,0,0,0,0,0,0,0,0,0.127226463104326,0,0,0.254452926208651,0,0.508905852417303,0,0.127226463104326,0.127226463104326,0,0,0,0.127226463104326,0.381679389312977,0,0,0,0,0.127226463104326,0.127226463104326,0.636132315521628,0.254452926208651,0.127226463104326,0.381679389312977,0.508905852417303,0.127226463104326,0,0,0,0.381679389312977,0,0,0,0,0,0,786,"Spam"
"59",59,5.71428571428571,2.85714285714286,1.42857142857143,0,1.42857142857143,0,0,0,1.42857142857143,0,0,0,2.85714285714286,1.42857142857143,0,0,0,0,0,0,0,1.42857142857143,0,0,0,0,0,2.85714285714286,0,0,0,0,0,0,1.42857142857143,0,0,0,0,1.42857142857143,0,0,0,1.42857142857143,0,0,0,1.42857142857143,0,0,0,0,0,1.42857142857143,0,0,0,0,0,0,1.42857142857143,1.42857142857143,0,0,0,0,0,0,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,"Spam"
"60",60,5.17241379310345,0.862068965517241,1.72413793103448,0,4.31034482758621,0,0,2.58620689655172,0,0,0,0,2.58620689655172,0,0.862068965517241,0,0,0,0,0,0.862068965517241,0,0,0,0.862068965517241,0,0,1.72413793103448,0,0.862068965517241,0.862068965517241,0,0,0,0,0,0,0,0,0.862068965517241,0,0,0,0.862068965517241,0,0,0,0,0.862068965517241,0,0,0.862068965517241,0,0,0,0.862068965517241,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,"Spam"
"61",61,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Spam"
"62",62,3.87096774193548,1.29032258064516,3.2258064516129,0.645161290322581,1.29032258064516,0,0,0,0.645161290322581,0,0,0.645161290322581,1.29032258064516,0.645161290322581,0,0,0,0.645161290322581,0,0,1.93548387096774,0.645161290322581,0.645161290322581,0.645161290322581,0.645161290322581,0,0,1.29032258064516,0,0,0,0,0,0,0,0,0.645161290322581,0,0,0,0,0.645161290322581,0,0,0,0,0,0,1.93548387096774,0,0,0,0.645161290322581,0,0,0.645161290322581,0,0,0,0,0.645161290322581,0.645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645161290322581,0,0,0,155,"Spam"
"63",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,"Spam"
"64",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Spam"
"65",65,3.16901408450704,1.05633802816901,2.11267605633803,1.05633802816901,2.46478873239437,1.40845070422535,2.46478873239437,0.704225352112676,0.704225352112676,1.05633802816901,0.352112676056338,0,0,0.352112676056338,2.46478873239437,0,1.76056338028169,1.40845070422535,0.352112676056338,0.704225352112676,0,0.352112676056338,0,1.76056338028169,0.352112676056338,0,0.704225352112676,0.352112676056338,1.05633802816901,0,0,0,0.704225352112676,0,0,0,0.352112676056338,0,0,0,0.352112676056338,0.352112676056338,0.352112676056338,0,0.352112676056338,0,0,0,0.352112676056338,0,0.352112676056338,0.704225352112676,0,0,0,0.704225352112676,0,0,0,0,0,0,0.352112676056338,0,1.05633802816901,2.11267605633803,0.352112676056338,0,0,0.352112676056338,0,0,0.352112676056338,0,0,0,0,0.352112676056338,0,0,0,0,0.352112676056338,0,0.704225352112676,0,284,"Spam"
"66",66,1.92307692307692,3.84615384615385,0,1.92307692307692,0,0,0,3.84615384615385,0,0,0,0,0,0,1.92307692307692,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,1.92307692307692,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,"Spam"
"67",67,3.25443786982249,1.42011834319527,3.6094674556213,0.828402366863905,0.118343195266272,0.710059171597633,0,1.06508875739645,2.01183431952663,0.532544378698225,1.00591715976331,0.236686390532544,0,1.18343195266272,0.29585798816568,0,0.236686390532544,1.06508875739645,0,0,0.650887573964497,0.355029585798817,0.828402366863905,0.828402366863905,0.414201183431953,0,0,0.236686390532544,0.177514792899408,0.29585798816568,0.118343195266272,0,0.473372781065089,0.0591715976331361,0.118343195266272,0.118343195266272,0,0,0,0,0.473372781065089,0.236686390532544,0.236686390532544,0.355029585798817,0,0,0,0.355029585798817,0.0591715976331361,0.0591715976331361,0.118343195266272,0.414201183431953,0,0,0.118343195266272,0,0.118343195266272,0.473372781065089,0.473372781065089,0.0591715976331361,0.118343195266272,0.0591715976331361,0.0591715976331361,0.0591715976331361,0.236686390532544,0,0.177514792899408,0.0591715976331361,0,0.236686390532544,1.18343195266272,0.177514792899408,0.0591715976331361,0,0.118343195266272,0.118343195266272,0.355029585798817,0.0591715976331361,0.177514792899408,0.0591715976331361,0,0.177514792899408,0.236686390532544,0,0,0.177514792899408,1690,"Spam"
"68",68,1.04166666666667,2.08333333333333,1.04166666666667,0,1.04166666666667,0,2.08333333333333,0,4.16666666666667,0,0,0,0,1.04166666666667,1.04166666666667,0,0,0,0,0,0,1.04166666666667,1.04166666666667,2.08333333333333,0,0,1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,"Spam"
"69",69,0.588235294117647,0.588235294117647,2.35294117647059,1.17647058823529,0.588235294117647,0,1.17647058823529,0.588235294117647,0,0.588235294117647,0.588235294117647,0,0.588235294117647,0.588235294117647,0.588235294117647,0,0,0,0,0,0,0,0,1.17647058823529,0,0,0,1.17647058823529,0,0.588235294117647,0,0,0,0,0,0.588235294117647,0.588235294117647,0,0,0.588235294117647,0,0.588235294117647,0,0,0,0,0,0,0.588235294117647,0,0,1.17647058823529,0,0.588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,0.588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,170,"Spam"
"70",70,0,0,0,0,0,0,0.314465408805031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314465408805031,0,0,0,0,0,0,0,0,0,0,0,0.314465408805031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314465408805031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,"Spam"
"71",71,0,0.31055900621118,0.31055900621118,0,0.62111801242236,0,0.31055900621118,0,0.31055900621118,0,0,0,0,0,0,0,0.31055900621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31055900621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62111801242236,0,0,0.31055900621118,0,0,0.31055900621118,0,0,0.31055900621118,0.31055900621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,"Spam"
"72",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Spam"
"73",73,2.81973816717019,0.906344410876133,0.906344410876133,0.503524672708963,0.604229607250755,0.302114803625378,0,0.40281973816717,2.31621349446123,0.201409869083585,0.503524672708963,0.503524672708963,0.201409869083585,1.00704934541793,0.302114803625378,0,0.704934541792548,0.201409869083585,0.201409869083585,0.201409869083585,0.100704934541793,0.201409869083585,0.40281973816717,0,0.40281973816717,0,0,0.80563947633434,0,0,0.100704934541793,0,0.302114803625378,0,0.100704934541793,0.100704934541793,0.100704934541793,0.201409869083585,0,0,0.80563947633434,0,0.100704934541793,0,0,0.100704934541793,0,0.100704934541793,0.201409869083585,0.100704934541793,0.100704934541793,0,0.201409869083585,0.201409869083585,0,0.503524672708963,0,0.201409869083585,0.201409869083585,0.100704934541793,0,0,0.201409869083585,0.302114803625378,0,0,0.100704934541793,0,0,0,1.10775427995972,0.503524672708963,0.201409869083585,0.302114803625378,0.40281973816717,0.201409869083585,0,0,0.100704934541793,0.100704934541793,0,0,0.100704934541793,0,0,0,993,"Spam"
"74",74,1.92307692307692,0,0,0,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76923076923077,0,1.92307692307692,0,1.92307692307692,0,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,52,"Spam"
"75",75,1.33333333333333,1.77777777777778,1.33333333333333,0,1.33333333333333,0,0,0.444444444444444,1.33333333333333,0,0,0,0,0.444444444444444,0,0,0,0.444444444444444,0,0,0.444444444444444,0,0.444444444444444,0.888888888888889,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0.444444444444444,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0,225,"Spam"
"76",76,2.91970802919708,0.72992700729927,0.72992700729927,0.72992700729927,1.45985401459854,2.18978102189781,0,2.91970802919708,1.45985401459854,0,0.72992700729927,0.72992700729927,0.72992700729927,0,0,0,0,0,1.45985401459854,0.72992700729927,0.72992700729927,0.72992700729927,0.72992700729927,0,0,0,0,0,0,0,0,0,0.72992700729927,0.72992700729927,0,0,1.45985401459854,0,0,0,0,0.72992700729927,0.72992700729927,0,0,0,0,0,0,0.72992700729927,0,0.72992700729927,0,0,0.72992700729927,0.72992700729927,0,0,0,0,0.72992700729927,0,0,0,0,0,0,0.72992700729927,0,0.72992700729927,0.72992700729927,0,0.72992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,137,"Spam"
"77",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Spam"
"78",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spam"
"79",79,5.12820512820513,0,0,0,2.56410256410256,1.28205128205128,0,0,0,1.28205128205128,2.56410256410256,0,0,0,0,0,1.28205128205128,0,1.28205128205128,0,0,1.28205128205128,0,0,0,0,0,1.28205128205128,0,0,0,0,1.28205128205128,1.28205128205128,0,0,1.28205128205128,0,0,1.28205128205128,0,0,0,0,0,0,0,0,0,0,0,0,1.28205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,"Spam"
"80",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Spam"
"81",81,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Spam"
"82",82,0,0.371747211895911,0,0,0.743494423791822,0,0,0,0.371747211895911,0,0,0,0,0,0,0,0.371747211895911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371747211895911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743494423791822,0,0,0.371747211895911,0,0,0.371747211895911,0.371747211895911,0,0,0.371747211895911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,"Spam"
"83",83,2.61437908496732,0.65359477124183,0.65359477124183,0.65359477124183,1.30718954248366,1.96078431372549,0,2.61437908496732,1.30718954248366,0,0.65359477124183,0.65359477124183,0.65359477124183,0,0,0,0,0,1.30718954248366,0.65359477124183,0.65359477124183,0.65359477124183,0.65359477124183,0,0,0,0,0,0,0,0,0,0.65359477124183,0.65359477124183,0,0,1.30718954248366,0,0,0,0,0.65359477124183,0.65359477124183,0,0,0,0,0,0,0.65359477124183,0,0.65359477124183,0,0,0.65359477124183,0.65359477124183,0,0.65359477124183,0,0,0.65359477124183,0,0,0,0,0,0,0.65359477124183,0,0.65359477124183,0.65359477124183,0,0.65359477124183,0,0,0,0,0,0,0,0,0,0,0,0,0,153,"Spam"
"84",84,0.943396226415094,0,0.943396226415094,0,0,0,0,0,0.943396226415094,0,0,0,0,0,0,0,0.943396226415094,2.83018867924528,0,0,0,0,0.943396226415094,0,0.943396226415094,0,0,2.83018867924528,0,0,0,0,0,0,0,0,0.943396226415094,0,0,0,0,0.943396226415094,0,0,0,0,0,0,0,0,0,3.77358490566038,0,0.943396226415094,0,0,0,0,0,0,1.88679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88679245283019,0,0.943396226415094,0,0,0,0,0,0,0,0,106,"Spam"
"85",85,0,2.63157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63157894736842,0,0,0,0,0,0,0,0,0,0,0,2.63157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"Spam"
"86",86,3.38983050847458,2.54237288135593,1.69491525423729,0.847457627118644,4.23728813559322,0,0,0.847457627118644,0.847457627118644,0.847457627118644,0.847457627118644,0,3.38983050847458,0.847457627118644,0.847457627118644,0,0.847457627118644,1.69491525423729,0.847457627118644,0.847457627118644,0,0.847457627118644,0,0,0,0,0,3.38983050847458,0,0.847457627118644,0,0,0.847457627118644,0.847457627118644,0,0,3.38983050847458,0,0,0.847457627118644,0,0.847457627118644,0,0,0,0,0,0,0,0,0,1.69491525423729,0.847457627118644,0,0,1.69491525423729,1.69491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,"Spam"
"87",87,1.33333333333333,0,5.33333333333333,0,1.33333333333333,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,1.33333333333333,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,"Spam"
"88",88,1.6260162601626,1.6260162601626,0.813008130081301,0.813008130081301,0.813008130081301,0,6.50406504065041,0,0,0,0,0,0,0,0,0,0,0.813008130081301,0.813008130081301,0,0,0.813008130081301,0.813008130081301,1.6260162601626,0,0,0,1.6260162601626,0,0.813008130081301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813008130081301,0,0,0,0,0,0,0,0,0.813008130081301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813008130081301,0,0,0,0,0,0,1.6260162601626,0,0,0,123,"Spam"
"89",89,0,0,0,0,0,0,0,0.671140939597315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671140939597315,0,0,0,0,0,0.671140939597315,0,0,0,0,0,0.671140939597315,0,0,0,0,0,0,0,0.671140939597315,0,0,0,0,0,0,0,0,0,0,0,0.671140939597315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,"Spam"
"90",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,"Spam"
"91",91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,"Spam"
"92",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32258064516129,0,0,0,0,0,0,0,0,0,0,0,0.32258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,"Spam"
"93",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,"Spam"
"94",94,3.42679127725857,0.311526479750779,0.934579439252336,0.311526479750779,0.623052959501558,1.24610591900312,0.623052959501558,1.55763239875389,0.311526479750779,0,0,0.623052959501558,0.311526479750779,0,0,0,0.311526479750779,0.623052959501558,0,0,0,0,0.623052959501558,0.934579439252336,0,0,0,1.24610591900312,0,0,0,0,0.311526479750779,0,0,0,0,0,0,0,0.311526479750779,1.24610591900312,0,0,0,0.623052959501558,0,0.311526479750779,0.311526479750779,0,0,0.311526479750779,1.24610591900312,1.86915887850467,0,3.11526479750779,0,0.311526479750779,0,0,0,0,0,0,0,0,0,0.934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311526479750779,321,"Spam"
"95",95,0,3.48837209302326,2.32558139534884,0,4.65116279069767,2.32558139534884,3.48837209302326,1.16279069767442,0,0,2.32558139534884,0,0,4.65116279069767,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48837209302326,0,1.16279069767442,0,0,1.16279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16279069767442,0,0,0,0,0,0,1.16279069767442,0,0,0,0,0,0,0,1.16279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,"Spam"
"96",96,1.66666666666667,0,0,0,3.33333333333333,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,1.66666666666667,6.66666666666667,0,0,0,1.66666666666667,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,"Spam"
"97",97,2.14285714285714,0.357142857142857,3.03571428571429,0.178571428571429,0.178571428571429,0.892857142857143,0,2.14285714285714,1.07142857142857,0.357142857142857,0.178571428571429,0.178571428571429,0.357142857142857,0.714285714285714,1.25,0,0.178571428571429,0.357142857142857,0.178571428571429,0,1.07142857142857,1.42857142857143,1.96428571428571,1.07142857142857,0.535714285714286,0,0,0.357142857142857,0.357142857142857,0.357142857142857,0,0,0.892857142857143,0.178571428571429,0.892857142857143,0.178571428571429,0.178571428571429,0,0,0.357142857142857,0.357142857142857,1.07142857142857,0.357142857142857,0,0,0.357142857142857,0,0,0,0.178571428571429,0,0,0,0,0.357142857142857,0,1.07142857142857,0,0.178571428571429,0.178571428571429,0.178571428571429,0,0,0.178571428571429,0.535714285714286,0,0,0.178571428571429,0,0.178571428571429,0.357142857142857,0,0,0,0.178571428571429,0,0.178571428571429,0,0.357142857142857,0.178571428571429,1.42857142857143,0.892857142857143,0.178571428571429,0.178571428571429,0,0.714285714285714,560,"Spam"
"98",98,0.465116279069767,0.930232558139535,0.465116279069767,1.3953488372093,0.465116279069767,0,0,0,0,0,0,0,1.3953488372093,0,0,0,0,0,0,0,0,0,0.465116279069767,0,0,0,0.930232558139535,0.930232558139535,0,0.465116279069767,0,0,0,0,0,0,0.465116279069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7906976744186,0.465116279069767,0,0.465116279069767,0.465116279069767,0,0,0,0,0.465116279069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465116279069767,0,0,0,0,0,0,0,0,215,"Spam"
"99",99,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"Spam"
