"","word_count","avg_word_length","spl_char_count","digit_count","space_count","char_count","a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","s","t","u","v","w","x","y","z","0","1","2","3","4","5","6","7","8","9","small_word_count","large_word_count","label"
"135",49,4.6734693877551,13,2,57,299,15,2,5,12,29,7,7,11,17,1,3,13,3,15,20,5,1,18,8,10,7,8,5,2,3,1,1,1,1,1,1,1,1,1,1,1,21,5,"Spam"
"136",786,7.34351145038168,18,4,796,6586,566,148,302,190,631,93,107,163,442,21,54,305,179,372,387,176,15,421,301,407,191,62,75,13,127,20,1,1,2,1,1,1,1,1,1,1,47,232,"Spam"
"137",118,3.04237288135593,80,12,194,633,33,8,16,11,28,11,5,6,33,1,1,13,16,21,21,13,1,31,14,26,12,8,5,9,4,1,3,1,1,9,1,1,1,1,1,1,84,5,"Spam"
"138",65,4.72307692307692,43,3,98,448,23,4,12,8,40,5,15,17,21,1,1,9,6,10,24,13,1,20,13,24,9,7,11,2,5,3,1,1,1,1,1,1,1,1,1,1,25,6,"Spam"
"139",502,5.07569721115538,68,26,544,3160,204,46,86,98,298,69,45,96,191,5,22,98,74,212,202,45,1,165,121,226,96,18,32,11,61,1,3,3,3,3,1,3,4,1,3,3,210,72,"Spam"
"140",116,3.39655172413793,82,12,194,670,33,7,17,14,26,8,5,11,49,1,1,16,15,26,19,17,1,28,23,25,12,10,5,9,4,2,2,1,1,9,1,1,1,1,1,1,72,9,"Spam"
"141",650,7.58923076923077,12,1,655,5600,457,127,252,170,542,108,102,150,401,11,43,273,149,360,369,135,8,342,256,320,170,40,29,18,90,10,1,1,1,1,1,1,1,1,1,1,40,207,"Spam"
"142",239,5.88284518828452,74,23,292,1772,114,36,53,51,172,20,32,51,99,4,13,61,56,107,95,37,5,86,71,96,42,19,23,4,35,1,1,1,6,1,2,3,3,2,5,1,84,46,"Spam"
"143",6,5,4,1,8,42,2,1,1,1,3,1,1,1,2,1,1,1,1,1,2,2,1,3,5,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"Spam"
"144",56,5.76785714285714,4,1,57,384,10,14,14,11,17,9,9,15,9,13,11,8,9,16,13,15,15,13,16,18,16,9,12,8,12,11,1,1,1,1,1,1,1,1,1,1,2,9,"Spam"
"145",53,4.35849056603774,18,26,68,317,12,6,8,3,23,5,6,5,16,1,3,10,9,9,18,2,1,15,20,21,8,1,2,1,1,1,5,4,5,5,2,1,1,2,2,1,25,5,"Spam"
"146",224,4.34375,46,97,255,1274,58,12,36,58,66,19,14,21,52,2,4,40,28,34,96,38,1,75,73,52,49,9,18,5,16,1,31,9,21,7,5,13,2,2,2,5,112,13,"Spam"
"147",62,5.45161290322581,10,17,69,417,25,2,16,14,45,10,3,8,21,1,3,21,7,11,26,8,1,24,25,23,15,6,1,1,6,1,4,2,1,5,1,1,2,1,1,1,19,10,"Spam"
"148",17,8.11764705882353,2,1,16,156,7,11,8,3,10,1,9,2,7,3,8,4,3,9,8,4,1,5,10,10,4,2,2,1,6,1,1,1,1,1,1,1,1,1,1,1,5,6,"Spam"
"149",86,7.15116279069767,22,15,106,743,43,16,29,34,59,9,12,15,54,1,4,31,18,46,41,13,1,37,41,43,18,7,12,3,12,2,3,1,2,1,2,4,2,1,1,1,12,27,"Spam"
"150",695,7.35539568345324,16,4,703,5831,519,128,275,189,565,60,113,159,390,14,48,287,165,308,357,130,12,358,268,350,182,57,57,15,89,13,1,1,2,1,1,1,1,1,1,1,47,208,"Spam"
"151",146,5.23287671232877,53,94,197,1014,50,12,47,14,75,11,8,11,52,3,7,26,18,30,64,28,1,59,47,42,29,13,6,3,12,3,32,5,11,1,5,8,8,5,3,17,53,22,"Spam"
"152",120,3.05833333333333,70,14,186,623,32,4,20,12,33,7,6,6,33,1,2,8,13,26,26,14,2,30,11,23,14,7,6,9,7,1,3,1,1,9,1,1,1,1,1,1,83,4,"Spam"
"153",150,4.70666666666667,30,3,170,906,61,22,23,28,70,18,18,22,54,1,5,41,23,33,56,13,1,44,39,64,22,5,15,2,23,1,1,1,1,1,1,1,1,1,1,1,58,13,"Spam"
"154",268,5.43283582089552,110,11,360,1926,130,39,88,52,153,18,27,43,98,2,15,75,39,82,103,32,6,109,90,102,68,19,18,10,22,5,3,1,1,1,1,2,1,1,1,4,89,52,"Spam"
"155",133,4.42105263157895,54,8,181,823,47,5,26,12,67,13,20,26,50,2,6,23,12,31,47,18,1,33,41,46,18,5,18,4,6,3,1,1,1,1,3,1,1,1,1,1,61,11,"Spam"
"156",620,6.98225806451613,35,1,650,5014,412,107,226,158,490,51,87,120,320,7,45,219,110,281,324,117,10,320,219,327,153,61,43,20,90,11,1,1,1,1,1,1,1,1,1,1,53,176,"Spam"
"157",33,5.06060606060606,32,1,54,253,7,4,3,23,9,1,2,1,6,1,1,3,1,1,23,1,1,28,24,2,4,1,21,1,4,1,1,1,1,1,1,1,1,1,1,1,7,3,"Spam"
"158",158,5.86708860759494,39,1,183,1149,55,14,40,29,121,24,17,30,86,4,12,44,24,58,69,31,3,89,43,52,31,11,9,10,20,1,1,1,1,1,1,1,1,1,1,1,46,25,"Spam"
"159",10,5,5,1,13,68,4,1,3,3,11,1,1,2,1,1,1,2,1,1,2,1,1,5,2,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,"Spam"
"160",631,5.89857369255151,75,16,688,4485,263,43,147,146,389,77,61,138,255,6,37,142,93,303,385,73,6,238,244,310,134,36,72,9,93,6,8,1,1,2,1,3,1,1,1,1,210,135,"Spam"
"161",5,5,2,1,5,32,1,1,2,1,4,1,1,1,2,2,1,1,1,3,3,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,"Spam"
"162",35,4.37142857142857,19,7,49,221,10,1,6,8,21,1,8,6,12,1,1,7,1,5,8,3,1,15,10,9,6,4,4,1,1,1,2,1,1,1,1,1,2,1,1,1,15,3,"Spam"
"163",105,5,28,4,126,679,39,5,19,22,60,15,11,13,44,2,3,24,14,31,50,17,1,30,32,40,18,6,7,7,11,1,1,1,1,2,1,1,1,1,1,1,49,14,"Spam"
"164",7,4.71428571428571,2,1,7,42,2,1,1,1,4,1,1,1,1,1,1,3,2,1,3,1,1,1,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,"Spam"
"165",63,7.06349206349206,22,27,82,549,34,12,18,10,63,9,9,13,26,1,1,21,10,34,27,9,1,31,32,31,9,3,6,2,6,1,3,2,1,4,5,4,5,2,1,2,15,22,"Spam"
"166",67,6.44776119402985,23,1,85,540,33,6,14,16,59,9,8,15,35,2,3,22,20,20,33,17,1,35,25,27,14,3,5,2,9,1,1,1,1,1,1,1,1,1,1,1,10,15,"Spam"
"167",115,4.53913043478261,31,6,139,692,33,9,21,23,53,16,11,16,40,3,4,24,13,35,52,14,1,24,40,39,18,5,9,3,10,1,2,1,1,2,1,1,1,1,2,1,51,11,"Spam"
"168",2296,8.22648083623693,130,4,2407,21425,1898,538,1051,734,2327,270,401,447,972,1,259,947,582,1232,1420,594,63,1555,859,1299,610,221,166,41,326,71,2,1,1,1,1,1,1,1,2,1,64,933,"Spam"
"169",422,4.55687203791469,71,20,480,2474,154,41,71,76,230,64,37,84,139,2,26,71,46,152,152,31,1,111,102,150,66,16,32,10,39,1,8,1,2,3,2,3,1,1,1,1,190,40,"Spam"
"170",27,6.55555555555556,8,2,31,216,16,5,8,5,14,6,2,6,12,7,1,10,7,14,9,6,1,9,4,11,3,7,4,2,7,1,1,1,1,1,1,1,2,1,1,1,14,4,"Spam"
"171",19,7.63157894736842,2,1,18,165,7,7,6,1,7,8,4,7,12,3,5,7,2,8,5,5,4,4,10,11,5,5,6,3,1,2,1,1,1,1,1,1,1,1,1,1,3,4,"Spam"
"172",49,5.24489795918367,22,6,62,341,8,2,12,10,29,1,6,8,22,1,1,6,4,18,23,17,1,23,16,19,8,5,6,1,6,1,1,1,1,2,1,1,1,1,1,1,18,7,"Spam"
"173",486,4.51646090534979,83,12,566,2844,207,47,73,116,277,55,24,100,111,1,16,88,40,150,208,26,2,154,171,181,45,31,21,4,33,2,2,2,1,2,1,2,1,1,2,2,205,38,"Spam"
"174",1024,5.3916015625,161,103,1160,6842,402,61,205,167,671,125,100,214,408,12,34,273,156,399,420,132,5,384,415,471,132,73,69,12,75,3,21,16,17,7,9,7,7,7,7,5,352,176,"Spam"
"175",1423,3.79339423752635,1052,1294,2441,8891,198,94,194,311,375,128,202,335,303,21,13,151,99,237,161,137,1,263,135,552,30,17,82,31,27,7,331,309,86,106,188,13,175,11,9,66,744,20,"Spam"
"176",618,4.94983818770227,102,41,713,3874,250,46,120,138,346,74,43,97,253,3,22,100,85,233,236,49,2,209,239,264,69,37,50,6,46,1,11,6,6,7,5,1,1,1,1,2,255,92,"Spam"
"177",119,4.52100840336134,53,8,166,757,44,5,19,21,70,10,14,30,40,1,5,23,9,25,35,14,1,35,32,44,14,8,21,2,6,2,1,1,1,1,1,1,1,1,2,1,52,8,"Spam"
"178",126,4.22222222222222,52,6,171,755,22,13,16,16,73,18,12,21,36,1,6,20,15,28,47,8,2,40,37,42,24,6,8,1,15,1,3,1,1,1,1,1,1,1,1,1,57,6,"Spam"
"179",10,5.7,2,1,10,69,3,3,2,1,6,1,1,3,5,1,1,2,2,5,4,1,1,2,3,5,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,"Spam"
"180",67,3.86567164179104,46,1,110,415,27,5,11,12,21,4,3,7,17,2,1,12,13,20,17,7,1,10,15,20,10,8,5,6,5,1,1,1,1,1,1,1,1,1,1,1,41,5,"Spam"
"181",46,4.89130434782609,18,25,62,305,10,5,10,5,21,4,6,4,16,2,4,11,8,9,19,3,1,17,17,16,8,1,2,1,1,1,5,6,3,6,3,1,1,1,1,1,19,6,"Spam"
"182",648,6.86265432098765,23,16,668,5138,444,135,277,143,486,42,84,103,306,13,40,256,141,290,297,141,8,324,240,301,157,38,38,17,95,15,6,4,3,1,1,1,1,1,1,1,60,167,"Spam"
"183",116,5.25862068965517,22,23,127,759,51,8,28,16,72,19,16,17,51,1,6,18,15,35,44,13,1,49,38,41,13,13,10,1,11,1,10,7,1,1,1,3,1,1,1,1,47,17,"Spam"
"184",133,3.21052631578947,81,12,211,719,41,5,21,15,32,11,5,8,32,1,1,21,18,28,28,16,1,28,19,28,15,11,8,12,10,1,2,1,1,9,1,1,1,1,1,1,89,5,"Spam"
"185",7,5,4,1,9,48,1,1,2,2,4,1,1,1,3,1,1,1,1,3,3,2,1,5,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,"Spam"
"186",58,4.68965517241379,21,24,76,369,18,7,14,5,28,5,7,6,17,1,5,12,10,9,24,5,1,20,20,19,9,1,3,1,2,1,4,5,3,5,4,1,1,1,1,1,26,6,"Spam"
"187",168,3.48809523809524,93,9,254,933,46,9,18,24,50,17,12,15,51,1,3,23,24,45,49,14,1,38,24,41,18,15,15,9,13,2,1,1,1,8,1,1,1,1,1,1,100,7,"Spam"
"188",511,4.37769080234834,81,66,581,2899,174,39,73,69,230,55,27,97,171,2,23,83,48,200,196,48,1,130,127,179,76,33,31,7,52,1,29,2,13,3,4,3,6,1,3,3,239,38,"Spam"
"189",61,4.86885245901639,13,14,70,380,24,8,10,9,39,12,3,9,14,1,3,15,10,6,21,2,1,25,22,21,14,6,4,1,4,1,2,1,1,2,1,2,1,4,1,1,22,5,"Spam"
"190",9,4.77777777777778,5,1,12,60,4,2,2,1,7,1,1,1,1,1,1,2,2,4,3,1,1,4,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,"Spam"
"191",72,3.97222222222222,6,7,75,367,23,9,11,11,27,3,8,11,16,1,1,8,3,22,21,8,1,17,19,30,17,3,2,1,8,1,1,1,1,3,3,1,1,1,1,1,37,3,"Spam"
"192",47,3.63829787234043,37,45,80,288,12,4,11,3,19,4,1,1,5,2,1,3,5,5,14,1,1,8,6,11,6,2,1,1,3,1,3,6,6,1,6,3,9,6,3,3,30,5,"Spam"
"193",10,4.3,6,1,14,63,1,1,3,2,4,1,1,1,3,1,1,1,1,1,3,4,1,6,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,6,1,"Spam"
"194",15,5.4,4,1,17,102,7,3,7,3,9,4,2,2,4,1,1,2,1,6,6,1,1,5,5,6,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,6,1,"Spam"
"195",165,4.81212121212121,146,135,299,1239,41,16,19,39,58,7,16,20,55,3,7,32,33,27,49,22,1,54,29,64,16,14,14,7,12,4,27,16,18,17,14,13,8,1,6,15,78,22,"Spam"
"196",180,4.60555555555556,146,160,308,1283,37,15,25,38,62,11,16,24,46,7,2,30,32,40,45,22,2,42,28,67,18,13,22,8,11,6,27,12,26,17,22,10,10,14,12,10,94,21,"Spam"
"197",59,4.55932203389831,26,17,81,376,7,5,8,8,33,7,7,9,24,1,2,6,9,14,17,13,3,28,14,14,14,3,3,1,2,1,6,2,3,2,2,1,1,1,1,1,30,8,"Spam"
"198",38,7.07894736842105,11,2,46,326,20,4,14,8,39,7,5,4,24,1,3,10,8,16,15,5,1,30,18,17,11,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,10,11,"Spam"
"199",19,5.21052631578947,7,2,20,126,5,4,5,1,14,2,1,8,3,3,1,2,3,6,8,6,1,2,8,6,4,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,6,2,"Spam"
"200",210,6.51428571428571,97,4,300,1765,130,59,66,46,139,26,19,33,87,3,22,74,41,90,99,39,4,102,69,97,47,15,25,5,23,4,1,1,1,1,1,1,1,1,1,2,41,46,"Spam"
"201",577,5.86135181975737,87,47,644,4113,241,38,127,112,414,66,78,114,274,16,25,107,99,263,232,76,8,205,251,329,100,47,48,18,44,3,13,8,7,5,6,3,1,2,1,2,189,122,"Spam"
"202",94,4.97872340425532,32,4,119,619,36,6,19,23,55,8,12,18,39,2,2,24,8,26,31,15,4,32,28,25,20,5,11,5,9,1,1,1,1,2,1,1,1,1,1,1,38,10,"Spam"
"203",13,4.76923076923077,5,1,13,80,2,2,3,2,9,3,1,3,2,2,2,1,1,2,9,1,1,5,2,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,"Spam"
"204",35,5.57142857142857,12,1,43,250,15,5,9,7,23,5,5,7,12,1,2,13,1,8,11,7,1,14,16,11,11,5,2,1,4,1,1,1,1,1,1,1,1,1,1,1,9,6,"Spam"
"205",169,5.33727810650888,32,5,175,1109,63,19,32,28,112,20,20,38,62,3,6,38,25,63,76,19,1,64,56,63,30,14,15,4,27,1,2,1,1,1,1,1,1,1,1,1,53,21,"Spam"
"206",42,5.28571428571429,13,3,49,284,23,4,6,6,17,3,5,6,14,2,4,6,8,12,26,3,1,13,14,16,12,4,5,1,9,1,1,1,2,1,1,1,1,1,1,1,15,5,"Spam"
"207",48,4.5625,16,5,58,293,13,2,5,5,24,1,3,7,19,1,1,11,5,14,21,6,1,20,12,11,7,9,6,5,5,1,2,1,1,1,1,1,1,1,1,1,21,4,"Spam"
"208",320,5.503125,97,54,395,2253,140,31,92,61,174,26,19,39,125,6,9,85,54,99,140,68,6,110,126,144,59,15,34,5,37,3,9,9,4,5,10,2,3,3,5,4,119,54,"Spam"
"209",5,8,3,1,6,49,5,1,3,1,5,1,2,1,3,1,1,1,1,2,1,1,1,3,4,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,"Spam"
"210",31,5.12903225806452,7,1,33,199,10,3,4,8,23,3,1,6,10,2,2,4,4,11,13,4,1,8,9,16,7,2,3,1,5,1,1,1,1,1,1,1,1,1,1,1,9,4,"Spam"
"211",1109,5.32551848512173,217,121,1281,7404,477,72,201,225,681,103,105,183,483,8,38,268,190,438,414,136,10,401,394,529,152,60,68,27,110,12,45,14,18,10,10,16,2,2,1,4,423,189,"Spam"
"212",68,4.07352941176471,11,1,77,365,27,5,5,4,39,10,10,10,17,2,3,14,7,15,18,10,1,21,21,22,6,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,28,3,"Spam"
"213",21,5.19047619047619,8,1,26,143,9,1,5,7,16,1,1,2,10,1,1,2,4,7,7,3,1,10,7,9,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,2,"Spam"
"214",182,7.58791208791209,10,6,180,1571,140,43,72,53,150,17,26,33,111,1,10,83,43,77,101,32,4,105,68,89,48,20,16,7,24,2,4,1,1,2,1,1,1,1,1,1,11,57,"Spam"
"215",488,4.4077868852459,54,13,523,2728,173,35,70,75,258,60,31,96,167,2,13,82,77,151,178,30,2,137,118,173,75,30,34,3,68,1,5,2,1,1,1,2,1,1,1,2,230,44,"Spam"
"216",155,4.3741935483871,50,34,196,924,55,14,21,16,73,20,14,24,52,2,3,42,18,39,42,17,1,41,41,49,16,12,12,5,14,2,5,4,2,3,1,3,2,1,1,13,73,11,"Spam"
"217",8,5.125,1,1,7,49,1,2,4,1,9,1,1,1,1,1,1,3,3,1,4,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,"Spam"
"218",8,5,1,2,7,48,2,2,3,3,8,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,"Spam"
"219",66,5.18181818181818,18,1,81,441,31,4,17,9,50,7,5,17,28,1,1,11,10,18,20,11,1,28,16,25,9,5,5,8,5,1,1,1,1,1,1,1,1,1,1,1,29,7,"Spam"
"220",329,5.46504559270517,92,132,402,2292,145,21,66,45,184,48,23,35,130,1,8,80,54,150,149,30,1,152,68,137,55,13,27,2,36,6,37,22,18,14,10,10,5,5,2,9,137,64,"Spam"
"221",537,5.00372439478585,117,151,635,3439,233,37,91,102,269,69,36,70,175,2,7,116,79,189,214,75,5,204,129,213,96,16,32,2,69,6,53,9,15,11,12,11,8,12,8,12,202,67,"Spam"
"222",11,3.27272727272727,8,1,17,61,3,1,1,1,4,1,1,1,2,2,1,1,1,1,2,1,1,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,0,"Spam"
"223",5,5.4,2,1,5,34,2,1,1,1,5,1,1,1,1,1,1,1,2,1,1,1,1,3,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,"Spam"
"224",10,4.1,1,1,9,51,1,2,3,1,7,1,1,2,2,2,1,1,1,1,2,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,"Spam"
"225",59,3,31,4,86,294,12,4,5,7,22,1,4,5,17,1,1,6,1,14,12,5,1,16,11,15,5,4,2,1,4,1,1,3,1,1,1,1,1,1,1,1,39,4,"Spam"
"226",8,5.75,4,1,10,60,1,1,4,2,7,1,1,1,4,1,1,1,1,3,2,3,1,4,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,"Spam"
"227",223,4.48430493273543,87,10,302,1389,71,16,32,52,115,24,21,56,62,2,5,46,28,67,72,20,5,49,50,107,38,10,12,5,25,1,5,1,1,1,1,1,1,1,1,1,101,21,"Spam"
"228",6,4.16666666666667,3,1,7,35,3,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,"Spam"
"229",430,4.32093023255814,176,412,494,2528,120,42,95,42,155,30,28,31,115,6,13,72,34,83,113,40,4,107,106,111,40,11,18,7,22,1,64,55,34,33,40,47,40,33,34,32,227,53,"Spam"
"230",12,3.66666666666667,7,3,17,68,2,2,2,1,8,1,2,1,2,1,1,2,1,2,1,1,1,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,0,"Spam"
"231",226,6.90265486725664,151,2,351,2062,128,41,70,60,183,31,41,45,116,6,22,88,36,117,107,51,3,90,91,113,46,10,20,3,36,4,1,1,1,1,1,1,1,1,1,1,30,67,"Spam"
"232",967,5.52326783867632,127,79,1061,6529,398,59,213,152,602,142,116,218,403,10,37,239,127,404,429,144,10,360,360,481,136,61,77,7,73,4,34,8,9,1,3,8,4,5,6,1,351,190,"Spam"
"233",355,4.70985915492958,60,17,396,2128,137,21,53,62,177,44,31,62,133,5,12,74,64,133,135,20,2,102,92,129,71,18,20,2,56,1,11,1,2,1,1,2,1,1,1,1,157,38,"Spam"
"234",52,5.32692307692308,23,1,68,368,32,2,11,10,40,5,7,10,17,1,2,16,14,13,15,3,1,15,23,24,4,5,4,1,3,1,1,1,1,1,1,1,1,1,1,1,19,8,"Spam"
"235",8,5.75,4,1,10,60,1,1,4,2,7,1,1,1,4,1,1,1,1,3,2,3,1,4,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,"Spam"
"236",93,4.11827956989247,47,3,127,557,35,6,18,8,51,4,5,8,28,1,3,18,13,23,27,16,1,26,25,29,9,6,8,8,5,1,1,1,1,1,1,1,1,1,1,1,46,5,"Spam"
"237",36,4.22222222222222,10,1,42,204,11,3,5,7,21,5,2,3,7,1,2,11,5,4,17,2,1,15,7,10,5,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,12,0,"Spam"
"238",302,6.96688741721854,62,3,352,2518,102,79,74,77,100,83,80,88,88,77,71,67,82,92,92,70,72,75,93,92,76,73,74,64,81,79,2,1,1,1,1,1,1,1,1,1,38,78,"Spam"
"239",8,4.875,1,1,7,47,1,2,3,2,6,1,2,2,2,1,1,1,1,1,5,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,"Spam"
"240",213,4.90610328638498,129,15,340,1514,39,38,38,39,47,32,40,42,37,28,40,42,34,46,39,39,31,42,51,38,39,51,27,36,46,49,1,2,1,1,2,3,1,1,3,2,60,19,"Spam"
"241",245,6.55918367346939,148,8,364,2119,140,53,77,62,199,31,47,53,110,5,16,78,43,106,106,43,4,121,75,109,51,11,17,8,30,4,3,1,1,1,1,1,1,1,1,1,43,60,"Spam"
"242",27,4.33333333333333,5,1,29,151,9,4,4,6,13,5,4,5,4,1,1,5,3,7,12,3,1,8,3,7,7,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,12,1,"Spam"
"243",32,5.8125,17,4,43,246,12,4,10,2,24,1,1,7,11,1,1,14,4,7,16,6,1,9,10,17,4,6,7,3,4,1,2,1,1,1,1,1,1,1,1,1,7,6,"Spam"
"244",29,5.24137931034483,19,6,41,212,11,5,3,6,14,2,3,7,8,1,1,6,4,5,13,6,1,10,9,14,7,1,4,3,2,1,1,1,3,1,1,1,1,1,1,1,13,3,"Spam"
"245",10,4.5,1,1,9,55,1,2,4,1,6,1,1,2,1,2,1,2,1,1,7,1,1,2,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,"Spam"
"246",34,5.76470588235294,15,8,44,255,10,4,11,10,17,2,7,7,11,1,2,3,6,18,15,6,1,9,10,15,9,3,5,1,6,1,4,1,1,1,1,1,1,1,1,1,13,7,"Spam"
"247",81,6.38271604938272,17,4,92,626,36,13,24,19,54,6,20,19,38,1,4,25,14,27,42,6,1,36,30,48,22,6,8,2,12,1,1,1,2,1,1,1,1,1,1,1,16,18,"Spam"
"248",25,3.64,8,1,29,128,10,1,3,7,12,1,1,2,8,1,1,3,3,7,6,2,1,5,6,6,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,12,0,"Spam"
"249",314,4.44267515923567,220,267,516,2131,110,18,35,23,92,13,31,33,115,1,4,133,34,58,54,71,2,60,81,53,28,24,13,19,16,7,78,23,23,14,13,8,14,4,5,85,163,30,"Spam"
"250",96,7.3125,9,1,102,813,70,20,35,32,81,9,12,18,57,1,6,32,20,47,44,28,1,60,31,49,26,11,1,1,10,1,1,1,1,1,1,1,1,1,1,1,9,31,"Spam"
"251",16,6.3125,12,6,24,137,9,1,3,2,9,4,4,3,4,1,1,3,2,5,10,4,1,6,8,6,2,1,7,1,1,1,2,1,1,1,1,1,1,1,1,1,7,4,"Spam"
"252",171,6.45029239766082,18,1,183,1304,105,28,68,39,114,20,23,47,92,3,11,40,27,70,73,23,1,76,62,75,38,18,11,5,29,5,1,1,1,1,1,1,1,1,1,1,24,35,"Spam"
"253",63,4.6984126984127,7,1,68,371,19,2,8,8,39,2,6,14,28,1,3,17,10,16,19,5,1,19,21,33,6,6,5,1,8,1,1,1,1,1,1,1,1,1,1,1,23,4,"Spam"
"254",182,7.53846153846154,122,1,284,1778,141,41,67,37,137,23,24,42,107,4,17,72,35,90,85,45,3,109,79,100,54,16,10,2,29,2,1,1,1,1,1,1,1,1,1,1,10,65,"Spam"
"255",323,4.4953560371517,218,267,523,2193,109,20,37,32,99,15,29,30,125,1,5,136,31,63,62,70,2,70,87,54,32,21,15,19,15,6,78,23,23,14,13,8,14,4,5,85,160,30,"Spam"
"256",162,7.48765432098765,118,2,261,1592,97,33,63,38,138,12,24,32,107,4,13,81,35,78,90,45,1,84,54,85,41,15,13,2,24,2,1,1,1,1,1,1,1,1,1,1,11,55,"Spam"
"257",260,4.77692307692308,50,31,296,1588,96,24,29,47,148,40,21,58,92,7,10,44,26,72,102,17,7,92,82,104,47,7,11,3,25,1,8,1,5,8,3,1,1,1,2,2,121,32,"Spam"
"258",153,3.88888888888889,36,15,182,813,51,8,19,23,60,15,12,18,35,3,5,32,7,39,53,14,1,37,33,40,26,9,11,4,23,2,4,1,6,2,1,1,1,1,1,1,89,10,"Spam"
"259",11,5.63636363636364,5,1,14,81,5,1,4,2,8,1,2,2,4,1,1,1,1,5,3,3,1,4,6,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,"Spam"
"260",26,4.88461538461539,4,1,26,157,9,5,2,8,15,2,1,3,10,1,1,1,3,10,15,1,1,6,4,12,8,2,3,1,5,1,1,1,1,1,1,1,1,1,1,1,8,3,"Spam"
"261",30,5,20,8,42,212,11,7,4,4,13,2,3,6,9,2,2,9,2,8,10,5,1,7,9,14,5,1,3,4,1,1,2,1,4,1,1,1,1,1,1,1,13,4,"Spam"
"262",34,5.91176470588235,15,8,44,260,9,3,13,11,19,4,5,7,9,2,4,3,5,17,18,5,1,9,11,17,8,2,6,1,6,1,4,1,1,1,1,1,1,1,1,1,12,7,"Spam"
"263",97,4.95876288659794,36,7,127,644,30,7,19,9,47,10,4,14,39,3,3,11,11,26,43,21,1,27,39,50,22,7,19,3,9,1,3,1,1,1,1,1,1,1,1,1,42,11,"Spam"
"264",111,4.52252252252252,25,4,133,660,36,8,15,18,58,8,16,33,41,1,3,16,14,42,35,14,1,30,33,36,14,5,9,1,10,1,1,1,1,2,1,1,1,2,1,1,50,10,"Spam"
"265",161,6.92546583850932,128,2,268,1511,102,26,48,50,122,19,39,37,81,2,8,69,31,65,77,24,2,86,50,82,46,7,10,4,25,1,1,1,1,1,1,1,1,1,1,1,17,47,"Spam"
"266",219,3.73972602739726,58,13,266,1143,62,14,23,17,87,16,16,34,57,2,13,36,26,36,73,30,1,65,48,68,33,12,18,2,16,2,1,1,1,4,2,1,1,1,3,1,122,17,"Spam"
"267",31,5.93548387096774,16,4,42,242,10,5,8,1,23,1,1,8,8,1,1,12,6,8,14,5,1,12,10,18,6,5,8,3,6,1,2,1,1,1,1,1,1,1,1,1,6,5,"Spam"
"268",91,4.89010989010989,35,5,122,602,27,6,8,16,58,7,12,21,39,1,2,25,16,27,30,13,1,30,22,40,11,8,11,1,7,1,1,1,1,2,1,1,1,2,1,1,39,14,"Spam"
"269",225,6.76444444444444,40,17,254,1816,73,51,46,67,91,49,59,36,59,45,51,50,52,69,80,53,44,82,61,73,49,54,61,46,49,55,8,1,2,2,2,1,1,1,1,1,35,55,"Spam"
